time_id,stage1_index,stage1_line,stage2_index,stage2_line,stage3_index,stage3_line,stage4_index,stage4_line
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,1,光州-大泽线,1,峄城-枣庄II线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,1,光州-大泽线,2,枣庄G-新泰I线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,1,光州-大泽线,3,海阳G-即墨I线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,2,乔官-管仲线,1,济南发电-蟠龙线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,2,乔官-管仲线,2,淄博-济南发电II线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,2,乔官-管仲线,3,沂南-鲁中发电线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,3,儒林-泰山发电线,1,泉城G-海河I线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,3,儒林-泰山发电线,2,胶东-崂山发电I线
21,3,胶东-崂山发电II线,4,昆嵛发电-牟平I线,3,儒林-泰山发电线,3,泉城G-惠民I线
21,4,新泰-邹县G线,1,峄城-枣庄II线,1,运河G-汶上II线,1,泉城G-高青发电II线
21,4,新泰-邹县G线,1,峄城-枣庄II线,1,运河G-汶上II线,2,兰陵发电-峄城I线
21,4,新泰-邹县G线,1,峄城-枣庄II线,1,运河G-汶上II线,3,昌乐-乔官II线
21,4,新泰-邹县G线,1,峄城-枣庄II线,2,牟平-栖霞发电II线,1,密州-昌乐I线
21,4,新泰-邹县G线,1,峄城-枣庄II线,2,牟平-栖霞发电II线,2,管仲-淄川I线
21,4,新泰-邹县G线,1,峄城-枣庄II线,2,牟平-栖霞发电II线,3,德州发电-陵县I线
21,4,新泰-邹县G线,1,峄城-枣庄II线,3,莱芜厂-鲁中发电II线,1,龙山-泰山发电线
21,4,新泰-邹县G线,1,峄城-枣庄II线,3,莱芜厂-鲁中发电II线,2,光州-寿光发电II线
21,4,新泰-邹县G线,1,峄城-枣庄II线,3,莱芜厂-鲁中发电II线,3,沂南-密州线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,1,沂蒙-枣庄市线,1,柴府-贝州线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,1,沂蒙-枣庄市线,2,长清-蟠龙II线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,1,沂蒙-枣庄市线,3,垦东-海口I线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,2,鲁中发电-临朐线,1,沂南-密州线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,2,鲁中发电-临朐线,2,栖霞发电-光州线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,2,鲁中发电-临朐线,3,桂陵-郓城I线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,3,广固-益都I线,1,汶上-泰山发电I线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,3,广固-益都I线,2,巨峰-莒南I线
21,4,新泰-邹县G线,2,闻韶-泉城GII线,3,广固-益都I线,3,沂蒙-邹县G线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,1,广固-临淄发电II线,1,运河G-汶上I线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,1,广固-临淄发电II线,2,泉城G-高青发电I线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,1,广固-临淄发电II线,3,蒙抽G-沂蒙I线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,2,昌乐-官亭I线,1,济南发电-龙山线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,2,昌乐-官亭I线,2,崂山发电-即墨I线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,2,昌乐-官亭I线,3,崂山发电-官亭线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,3,琅琊发电-密州I线,1,鲁昌乐-鲁泉城G I线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,3,琅琊发电-密州I线,2,柴府-贝州线
21,4,新泰-邹县G线,3,胶东-琅琊发电II线,3,琅琊发电-密州I线,3,泰山发电-岱宗线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,1,大泽-莱阳线,1,润泽G-文亭I线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,1,大泽-莱阳线,2,鲁中发电-临朐线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,1,大泽-莱阳线,3,鲁广固特-鲁昌乐特II线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,2,枣庄市-金乡II线,1,巨峰发电-高乡特I线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,2,枣庄市-金乡II线,2,泉城G-龙山II线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,2,枣庄市-金乡II线,3,日照发电-沂蒙线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,3,牟平-栖霞发电I线,1,胶东-崂山发电II线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,3,牟平-栖霞发电I线,2,栖霞发电-光州线
21,4,新泰-邹县G线,4,黄骅G-滨州I线,3,牟平-栖霞发电I线,3,国枣庄G-国菏泽G II线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,1,聊厂G-聊城南II线,1,泉城G-惠民II线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,1,聊厂G-聊城南II线,2,泉城G-高青发电II线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,1,聊厂G-聊城南II线,3,儒林-泰山发电线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,2,栖霞发电-光州线,1,国枣庄G-鲁泉城G II线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,2,栖霞发电-光州线,2,国驻马G-国菏泽G II线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,2,栖霞发电-光州线,3,寿光发电-高青发电线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,3,沂南-沂蒙线,1,国枣庄G-国菏泽G I线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,3,沂南-沂蒙线,2,鲁广固特-鲁昌乐特I线
21,5,济南发电-蟠龙线,1,辛安G-聊城发电I线,3,沂南-沂蒙线,3,海阳G-即墨I线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,1,昌乐-官亭I线,1,鲁中发电-新泰线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,1,昌乐-官亭I线,2,运河G-汶上I线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,1,昌乐-官亭I线,3,蒙抽G-沂蒙I线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,2,辛安G-聊城发电II线,1,胶东-官亭线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,2,辛安G-聊城发电II线,2,油城-滨州线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,2,辛安G-聊城发电II线,3,淄博-济南发电I线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,3,枣庄市-金乡I线,1,沂南-日照发电线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,3,枣庄市-金乡I线,2,莱芜厂-鲁中发电I线
21,5,济南发电-蟠龙线,2,巨峰发电-高乡特I线,3,枣庄市-金乡I线,3,沂南-鲁中发电线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,1,昆嵛发电-牟平II线,1,光州-寿光发电I线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,1,昆嵛发电-牟平II线,2,海阳G-即墨II线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,1,昆嵛发电-牟平II线,3,临淄发电-潍坊线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,2,寿电G-寿光发电II线,1,贝州-德州发电线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,2,寿电G-寿光发电II线,2,枣庄G-枣庄市II线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,2,寿电G-寿光发电II线,3,龙山-泰山发电线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,3,乔官-管仲线,1,广固-益都I线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,3,乔官-管仲线,2,牟平-栖霞发电I线
21,5,济南发电-蟠龙线,3,昌乐-乔官I线,3,乔官-管仲线,3,运河G-汶上I线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,1,密州-昌乐I线,1,桂陵-郓城I线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,1,密州-昌乐I线,2,潍坊-益都线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,1,密州-昌乐I线,3,淄川-泰山发电I线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,2,润泽G-文亭II线,1,昌乐-官亭II线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,2,润泽G-文亭II线,2,润泽G-桂陵线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,2,润泽G-文亭II线,3,滨州-淄川线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,3,沂南-日照发电线,1,枣庄G-枣庄市I线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,3,沂南-日照发电线,2,栖霞发电-光州线
21,5,济南发电-蟠龙线,4,蟠龙-闻韶线,3,沂南-日照发电线,3,汶上-泰山发电I线
22,1,运河G-汶上II线,1,密州-临朐线,1,长清-蟠龙II线,1,寿电G-寿光发电I线
22,1,运河G-汶上II线,1,密州-临朐线,1,长清-蟠龙II线,2,柴府-贝州线
22,1,运河G-汶上II线,1,密州-临朐线,1,长清-蟠龙II线,3,琅琊发电-密州I线
22,1,运河G-汶上II线,1,密州-临朐线,2,滨州-富国I线,1,莒南-兰陵发电I线
22,1,运河G-汶上II线,1,密州-临朐线,2,滨州-富国I线,2,德州发电-陵县I线
22,1,运河G-汶上II线,1,密州-临朐线,2,滨州-富国I线,3,巨峰发电-高乡特II线
22,1,运河G-汶上II线,1,密州-临朐线,3,泉城G-惠民I线,1,鲁中发电-新泰线
22,1,运河G-汶上II线,1,密州-临朐线,3,泉城G-惠民I线,2,蒙抽G-沂蒙I线
22,1,运河G-汶上II线,1,密州-临朐线,3,泉城G-惠民I线,3,巨峰-莒南I线
22,1,运河G-汶上II线,2,桂陵-郓城II线,1,胶东-崂山发电II线,1,巨峰-莒南II线
22,1,运河G-汶上II线,2,桂陵-郓城II线,1,胶东-崂山发电II线,2,海阳G-大泽I线
22,1,运河G-汶上II线,2,桂陵-郓城II线,1,胶东-崂山发电II线,3,海阳G-即墨II线
22,1,运河G-汶上II线,2,桂陵-郓城II线,2,淄川-泰山发电II线,1,嘉祥G-金乡线
22,1,运河G-汶上II线,2,桂陵-郓城II线,2,淄川-泰山发电II线,2,巨峰发电-高乡特II线
22,1,运河G-汶上II线,2,桂陵-郓城II线,2,淄川-泰山发电II线,3,光州-大泽线
22,1,运河G-汶上II线,2,桂陵-郓城II线,3,莱芜厂-鲁中发电I线,1,泉城G-海河I线
22,1,运河G-汶上II线,2,桂陵-郓城II线,3,莱芜厂-鲁中发电I线,2,鲁中发电-新泰线
22,1,运河G-汶上II线,2,桂陵-郓城II线,3,莱芜厂-鲁中发电I线,3,滨州-淄川线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,1,广固-益都II线,1,垦东-海口I线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,1,广固-益都II线,2,沂南-莒南II线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,1,广固-益都II线,3,胶东-官亭线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,2,滨州-富国II线,1,淄博-济南发电II线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,2,滨州-富国II线,2,济南发电-龙山线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,2,滨州-富国II线,3,油城-滨州线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,3,东电G-海口II线,1,崂山发电-即墨II线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,3,东电G-海口II线,2,蟠龙-闻韶线
22,1,运河G-汶上II线,3,汶上-泰山发电I线,3,东电G-海口II线,3,泉城G-高青发电I线
22,1,运河G-汶上II线,4,临淄发电-淄博线,1,琅琊发电-密州II线,1,昌乐-临朐II线
22,1,运河G-汶上II线,4,临淄发电-淄博线,1,琅琊发电-密州II线,2,国枣庄G-鲁泉城G II线
22,1,运河G-汶上II线,4,临淄发电-淄博线,1,琅琊发电-密州II线,3,长清-蟠龙I线
22,1,运河G-汶上II线,4,临淄发电-淄博线,2,石家庄-国菏泽G II线,1,沂蒙-枣庄市线
22,1,运河G-汶上II线,4,临淄发电-淄博线,2,石家庄-国菏泽G II线,2,辛安G-聊城发电I线
22,1,运河G-汶上II线,4,临淄发电-淄博线,2,石家庄-国菏泽G II线,3,栖霞发电-光州线
22,1,运河G-汶上II线,4,临淄发电-淄博线,3,琅琊发电-密州I线,1,聊城南-东阿I线
22,1,运河G-汶上II线,4,临淄发电-淄博线,3,琅琊发电-密州I线,2,广固-益都I线
22,1,运河G-汶上II线,4,临淄发电-淄博线,3,琅琊发电-密州I线,3,聊厂G-聊城南II线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,1,胶东-官亭线,1,鲁昌乐-鲁泉城G I线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,1,胶东-官亭线,2,润泽G-文亭II线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,1,胶东-官亭线,3,泰山发电-岱宗线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,2,国枣庄G-国菏泽G I线,1,日照发电-高乡特I线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,2,国枣庄G-国菏泽G I线,2,抽蓄G-昆嵛发电I线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,2,国枣庄G-国菏泽G I线,3,国驻马G-国菏泽G II线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,3,兰陵发电-峄城I线,1,海阳G-大泽I线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,3,兰陵发电-峄城I线,2,昌乐-乔官II线
22,2,莱州G-光州I线,1,聊厂G-聊城南II线,3,兰陵发电-峄城I线,3,油城-垦东线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,1,广固-淄博线,1,金乡-文亭线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,1,广固-淄博线,2,泉城G-高青发电I线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,1,广固-淄博线,3,寿光发电-高青发电线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,2,乔官-管仲线,1,寿电G-寿光发电II线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,2,乔官-管仲线,2,蒙抽G-沂蒙II线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,2,乔官-管仲线,3,临淄发电-淄博线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,3,枣庄G-枣庄市II线,1,昌乐-官亭I线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,3,枣庄G-枣庄市II线,2,枣庄G-新泰II线
22,2,莱州G-光州I线,2,临淄发电-潍坊线,3,枣庄G-枣庄市II线,3,峄城-枣庄I线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,1,胶东-琅琊发电I线,1,枣庄市-金乡II线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,1,胶东-琅琊发电I线,2,博厂G-惠民线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,1,胶东-琅琊发电I线,3,郓城-岱宗线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,2,鲁高乡特-鲁昌乐II线,1,汶上-泰山发电II线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,2,鲁高乡特-鲁昌乐II线,2,聊城发电-闻韶线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,2,鲁高乡特-鲁昌乐II线,3,鲁广固特-鲁昌乐特I线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,3,长清-蟠龙II线,1,胶东-官亭线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,3,长清-蟠龙II线,2,华德G-贝州线
22,2,莱州G-光州I线,3,崂山发电-莱阳线,3,长清-蟠龙II线,3,鲁广固特-鲁昌乐特II线
22,2,莱州G-光州I线,4,聊城发电-长清线,1,大泽-潍坊线,1,泰山发电-岱宗线
22,2,莱州G-光州I线,4,聊城发电-长清线,1,大泽-潍坊线,2,嘉祥G-金乡线
22,2,莱州G-光州I线,4,聊城发电-长清线,1,大泽-潍坊线,3,国枣庄G-国菏泽G II线
22,2,莱州G-光州I线,4,聊城发电-长清线,2,栖霞发电-莱阳线,1,广固-临淄发电I线
22,2,莱州G-光州I线,4,聊城发电-长清线,2,栖霞发电-莱阳线,2,益都-管仲线
22,2,莱州G-光州I线,4,聊城发电-长清线,2,栖霞发电-莱阳线,3,蟠龙-闻韶线
22,2,莱州G-光州I线,4,聊城发电-长清线,3,聊城发电-聊厂G线,1,胶东-官亭线
22,2,莱州G-光州I线,4,聊城发电-长清线,3,聊城发电-聊厂G线,2,乔官-潍坊线
22,2,莱州G-光州I线,4,聊城发电-长清线,3,聊城发电-聊厂G线,3,昌乐-官亭I线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,1,日照发电-高乡特II线,1,胶东-琅琊发电II线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,1,日照发电-高乡特II线,2,昌乐-临朐II线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,1,日照发电-高乡特II线,3,东电G-海口I线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,2,海阳G-即墨I线,1,鲁昌乐-鲁泉城G II线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,2,海阳G-即墨I线,2,新泰-邹县G线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,2,海阳G-即墨I线,3,兰陵发电-峄城II线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,3,东阿-长清线,1,光州-大泽线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,3,东阿-长清线,2,抽蓄G-昆嵛发电II线
22,3,海阳G-大泽II线,1,蒙抽G-沂蒙II线,3,东阿-长清线,3,儒林-泰山发电线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,1,泰山-郓城线,1,济南发电-龙山线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,1,泰山-郓城线,2,鲁沂南特-鲁高乡特I线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,1,泰山-郓城线,3,光州-大泽线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,2,蒙抽G-沂蒙I线,1,德州发电-陵县I线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,2,蒙抽G-沂蒙I线,2,海口-富国线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,2,蒙抽G-沂蒙I线,3,柴府-贝州线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,3,滨州-淄川线,1,鲁中发电-临朐线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,3,滨州-淄川线,2,临淄发电-潍坊线
22,3,海阳G-大泽II线,2,胶东-琅琊发电I线,3,滨州-淄川线,3,峄城-枣庄II线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,1,儒林-泰山发电线,1,乔官-管仲线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,1,儒林-泰山发电线,2,寿电G-寿光发电I线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,1,儒林-泰山发电线,3,兰陵发电-峄城II线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,2,泉城G-石家庄I线,1,密州-昌乐II线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,2,泉城G-石家庄I线,2,日照发电-高乡特II线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,2,泉城G-石家庄I线,3,莱州G-光州I线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,3,沂蒙-兰陵发电II线,1,长清-蟠龙I线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,3,沂蒙-兰陵发电II线,2,光州-寿光发电II线
22,3,海阳G-大泽II线,3,昌乐-乔官II线,3,沂蒙-兰陵发电II线,3,滨州-富国II线
22,3,海阳G-大泽II线,4,柴府-闻韶线,1,德州发电-陵县II线,1,东电G-海口II线
22,3,海阳G-大泽II线,4,柴府-闻韶线,1,德州发电-陵县II线,2,新泰-邹县G线
22,3,海阳G-大泽II线,4,柴府-闻韶线,1,德州发电-陵县II线,3,鲁中发电-临朐线
22,3,海阳G-大泽II线,4,柴府-闻韶线,2,嘉祥G-金乡线,1,沂南-日照发电线
22,3,海阳G-大泽II线,4,柴府-闻韶线,2,嘉祥G-金乡线,2,辛安G-聊城发电I线
22,3,海阳G-大泽II线,4,柴府-闻韶线,2,嘉祥G-金乡线,3,聊城发电-闻韶线
22,3,海阳G-大泽II线,4,柴府-闻韶线,3,泰山-郓城线,1,栖霞发电-莱阳线
22,3,海阳G-大泽II线,4,柴府-闻韶线,3,泰山-郓城线,2,鲁高乡特-鲁昌乐II线
22,3,海阳G-大泽II线,4,柴府-闻韶线,3,泰山-郓城线,3,鲁广固特-鲁昌乐特II线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,1,汶上-泰山发电I线,1,辛安G-聊城发电II线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,1,汶上-泰山发电I线,2,龙山-泰山发电线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,1,汶上-泰山发电I线,3,淄博-济南发电I线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,2,石家庄-国菏泽G I线,1,胶东-崂山发电I线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,2,石家庄-国菏泽G I线,2,泰山发电-岱宗线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,2,石家庄-国菏泽G I线,3,昌乐-官亭II线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,3,嘉祥G-金乡线,1,泉城G-石家庄II线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,3,嘉祥G-金乡线,2,兰陵发电-峄城II线
22,4,兰陵发电-峄城I线,1,寿光发电-高青发电线,3,嘉祥G-金乡线,3,石家庄-国菏泽G II线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,1,泉城G-惠民II线,1,昌乐-官亭I线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,1,泉城G-惠民II线,2,油城-滨州线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,1,泉城G-惠民II线,3,国枣庄G-鲁泉城G I线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,2,郓城-岱宗线,1,儒林-泰山发电线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,2,郓城-岱宗线,2,管仲-淄川I线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,2,郓城-岱宗线,3,垦东-海口I线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,3,国枣庄G-国菏泽G I线,1,枣庄G-枣庄市I线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,3,国枣庄G-国菏泽G I线,2,牟平-栖霞发电II线
22,4,兰陵发电-峄城I线,2,峄城-枣庄II线,3,国枣庄G-国菏泽G I线,3,管仲-淄川I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,1,郓城-岱宗线,1,巨峰-莒南I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,1,郓城-岱宗线,2,栖霞发电-光州线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,1,郓城-岱宗线,3,管仲-淄川I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,2,汶上-泰山发电I线,1,莱芜厂-鲁中发电I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,2,汶上-泰山发电I线,2,昌乐-官亭I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,2,汶上-泰山发电I线,3,聊城发电-闻韶线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,3,垦东-海口II线,1,昌乐-临朐I线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,3,垦东-海口II线,2,聊城南-东阿II线
22,4,兰陵发电-峄城I线,3,国枣庄G-鲁泉城G II线,3,垦东-海口II线,3,崂山发电-官亭线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,1,泉城G-龙山II线,1,泉城G-海河II线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,1,泉城G-龙山II线,2,蒙抽G-沂蒙I线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,1,泉城G-龙山II线,3,润泽G-桂陵线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,2,黄骅G-滨州I线,1,油城-高青发电
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,2,黄骅G-滨州I线,2,沂南-鲁中发电线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,2,黄骅G-滨州I线,3,光州-大泽线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,3,临淄发电-潍坊线,1,辛安G-聊城发电I线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,3,临淄发电-潍坊线,2,兰陵发电-峄城II线
22,4,兰陵发电-峄城I线,4,国驻马G-国菏泽G II线,3,临淄发电-潍坊线,3,栖霞发电-莱阳线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,1,汶上-泰山发电II线,1,泉城G-石家庄II线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,1,汶上-泰山发电II线,2,海阳G-大泽I线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,1,汶上-泰山发电II线,3,油城-垦东线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,2,鲁高乡特-鲁昌乐II线,1,郓城-岱宗线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,2,鲁高乡特-鲁昌乐II线,2,国枣庄G-鲁泉城G I线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,2,鲁高乡特-鲁昌乐II线,3,鲁广固特-鲁昌乐特I线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,3,光州-寿光发电I线,1,莱州G-光州I线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,3,光州-寿光发电I线,2,博厂G-油城I线
22,5,枣庄市-金乡I线,1,博厂G-垦东线,3,光州-寿光发电I线,3,昆嵛发电-牟平I线
22,5,枣庄市-金乡I线,2,东电G-海口I线,1,胶东-崂山发电II线,1,昌乐-官亭I线
22,5,枣庄市-金乡I线,2,东电G-海口I线,1,胶东-崂山发电II线,2,聊城发电-柴府线
22,5,枣庄市-金乡I线,2,东电G-海口I线,1,胶东-崂山发电II线,3,昆嵛发电-牟平II线
22,5,枣庄市-金乡I线,2,东电G-海口I线,2,抽蓄G-昆嵛发电I线,1,海阳G-大泽II线
22,5,枣庄市-金乡I线,2,东电G-海口I线,2,抽蓄G-昆嵛发电I线,2,广固-淄博线
22,5,枣庄市-金乡I线,2,东电G-海口I线,2,抽蓄G-昆嵛发电I线,3,闻韶-泉城GI线
22,5,枣庄市-金乡I线,2,东电G-海口I线,3,油城-高青发电,1,鲁沂南特-鲁高乡特I线
22,5,枣庄市-金乡I线,2,东电G-海口I线,3,油城-高青发电,2,鲁中发电-新泰线
22,5,枣庄市-金乡I线,2,东电G-海口I线,3,油城-高青发电,3,胶东-琅琊发电II线
22,5,枣庄市-金乡I线,3,辛安G-聊城发电I线,1,胶东-大泽线,1,沂南-鲁中发电线
22,5,枣庄市-金乡I线,3,辛安G-聊城发电I线,1,胶东-大泽线,2,蒙抽G-沂蒙I线
22,5,枣庄市-金乡I线,3,辛安G-聊城发电I线,1,胶东-大泽线,3,桂陵-郓城I线
22,5,枣庄市-金乡I线,3,辛安G-聊城发电I线,2,柴府-贝州线,1,金乡-文亭线
